"CN-225-AB";-0.183901;43.265339;"2019-07-01 05:59:11"
"CN-225-AB";-0.2476512158640119;43.28367957818865;"2019-07-01 06:04:11"
"CN-225-AB";-0.30014059481990835;43.29878047699765;"2019-07-01 06:09:11"
"CN-225-AB";-0.333101;43.308263;"2019-07-01 06:12:11"
"CN-225-AB";-0.333101;43.308263;"2019-07-01 09:03:48"
"CN-225-AB";-0.2694018202876215;43.28993710462483;"2019-07-01 09:08:48"
"CN-225-AB";-0.2144316802863135;43.27412250482982;"2019-07-01 09:13:48"
"CN-225-AB";-0.183901;43.265339;"2019-07-01 09:16:15"
"BA-865-PF";-0.183901;43.265339;"2019-07-01 07:36:02"
"BA-865-PF";-0.2345971816201305;43.2803076301072;"2019-07-01 07:41:02"
"BA-865-PF";-0.2865238142006687;43.295639564997984;"2019-07-01 07:46:02"
"BA-865-PF";-0.310101;43.302601;"2019-07-01 07:48:05"
"BA-865-PF";-0.3638006398650731;43.31462209264186;"2019-07-01 07:53:05"
"BA-865-PF";-0.42674025007277094;43.32871162633427;"2019-07-01 07:58:05"
"BA-865-PF";-0.461849;43.336571;"2019-07-01 08:01:16"
"BA-865-PF";-0.5106005661333186;43.354837967772966;"2019-07-01 08:06:16"
"BA-865-PF";-0.5720828857536058;43.377875085145554;"2019-07-01 08:11:16"
"BA-865-PF";-0.6232230525203907;43.397037049618206;"2019-07-01 08:16:16"
"BA-865-PF";-0.6781263749825133;43.417609049691016;"2019-07-01 08:21:16"
"BA-865-PF";-0.7382175611505158;43.44012491632324;"2019-07-01 08:26:16"
"BA-865-PF";-0.7953713458133678;43.461540153316534;"2019-07-01 08:31:16"
"BA-865-PF";-0.8519044162570828;43.4827228117993;"2019-07-01 08:36:16"
"BA-865-PF";-0.9040103766295197;43.502246654301096;"2019-07-01 08:41:16"
"BA-865-PF";-0.956921;43.522072;"2019-07-01 08:45:59"
"BA-865-PF";-1.0069881534793828;43.52311224953023;"2019-07-01 08:50:59"
"BA-865-PF";-1.0593510827538404;43.52420019859051;"2019-07-01 08:55:59"
"BA-865-PF";-1.1183743566518765;43.52542653020072;"2019-07-01 09:00:59"
"BA-865-PF";-1.178956317999943;43.52668524679339;"2019-07-01 09:05:59"
"BA-865-PF";-1.19656;43.527051;"2019-07-01 09:07:23"
"BA-865-PF";-1.2406876264435591;43.50123773992561;"2019-07-01 09:12:23"
"BA-865-PF";-1.2875329846434818;43.47383469308284;"2019-07-01 09:17:23"
"BA-865-PF";-1.327709;43.450333;"2019-07-01 09:21:38"
"BA-865-PF";-1.3937977886959585;43.458869409248294;"2019-07-01 09:26:38"
"BA-865-PF";-1.449319257581826;43.4660408825016;"2019-07-01 09:31:38"
"BA-865-PF";-1.494905;43.471929;"2019-07-01 09:35:18"
"BA-865-PF";-1.494905;43.471929;"2019-07-01 02:04:52"
"BA-865-PF";-1.437126267649594;43.4644659655743;"2019-07-01 02:09:52"
"BA-865-PF";-1.3811164676459247;43.457231416656384;"2019-07-01 02:14:52"
"BA-865-PF";-1.327709;43.450333;"2019-07-01 02:19:42"
"BA-865-PF";-1.2800443113297737;43.47821532914778;"2019-07-01 02:24:42"
"BA-865-PF";-1.2255775919310035;43.510076630254424;"2019-07-01 02:29:42"
"BA-865-PF";-1.19656;43.527051;"2019-07-01 02:32:45"
"BA-865-PF";-1.134337040262454;43.52575818824343;"2019-07-01 02:37:45"
"BA-865-PF";-1.0709118107878222;43.524440396825696;"2019-07-01 02:42:45"
"BA-865-PF";-1.0182015654152017;43.523345231549136;"2019-07-01 02:47:45"
"BA-865-PF";-0.9672567120355477;43.522286745973005;"2019-07-01 02:52:45"
"BA-865-PF";-0.956921;43.522072;"2019-07-01 02:53:46"
"BA-865-PF";-0.9044676587494331;43.50241799562221;"2019-07-01 02:58:46"
"BA-865-PF";-0.8448200320986643;43.48006832852057;"2019-07-01 03:03:46"
"BA-865-PF";-0.7836997413640223;43.45716686155906;"2019-07-01 03:08:46"
"BA-865-PF";-0.725175001838626;43.43523793464196;"2019-07-01 03:13:46"
"BA-865-PF";-0.6643980587898877;43.41246511833952;"2019-07-01 03:18:46"
"BA-865-PF";-0.6169533225993795;43.39468781320395;"2019-07-01 03:23:46"
"BA-865-PF";-0.5568788896988278;43.37217822393717;"2019-07-01 03:28:46"
"BA-865-PF";-0.5031076763333732;43.35203041947538;"2019-07-01 03:33:46"
"BA-865-PF";-0.461849;43.336571;"2019-07-01 03:37:20"
"BA-865-PF";-0.40702230448341076;43.32429760696221;"2019-07-01 03:42:20"
"BA-865-PF";-0.3531377711776697;43.312235124449124;"2019-07-01 03:47:20"
"BA-865-PF";-0.310101;43.302601;"2019-07-01 03:50:47"
"BA-865-PF";-0.24890647819384024;43.284532614330104;"2019-07-01 03:55:47"
"BA-865-PF";-0.19215937911839787;43.267777381321;"2019-07-01 04:00:47"
"BA-865-PF";-0.183901;43.265339;"2019-07-01 04:01:27"
"AC-543-AG";6.18995;49.114478;"2019-07-01 08:06:32"
"AC-543-AG";6.135056035542229;49.11463603243542;"2019-07-01 08:11:32"
"AC-543-AG";6.0694540181216645;49.11482489193362;"2019-07-01 08:16:32"
"AC-543-AG";6.013481627084294;49.11498602901599;"2019-07-01 08:21:32"
"AC-543-AG";5.957862806435342;49.11514614821615;"2019-07-01 08:26:32"
"AC-543-AG";5.900819466059151;49.11531036841947;"2019-07-01 08:31:32"
"AC-543-AG";5.836993407134029;49.11549411516896;"2019-07-01 08:36:32"
"AC-543-AG";5.78462349941586;49.115644881180145;"2019-07-01 08:41:32"
"AC-543-AG";5.72807050600395;49.11580768973966;"2019-07-01 08:46:32"
